No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
199,54.0,102.0,18.0,28.0,1200.0,107.0,1.8,989.0,-3.3,0.0,NNW,0.4,Dingling,2013-03-09 06:00:00
200,99.0,107.0,21.0,28.0,1300.0,107.0,6.0,990.5,-2.1,0.0,NE,2.4,Dingling,2013-03-09 07:00:00
201,118.0,202.0,37.0,36.0,1399.0,107.0,14.2,992.3,-1.5,0.0,NE,2.5,Dingling,2013-03-09 08:00:00
202,165.0,610.0,63.0,49.0,1399.0,107.0,16.8,993.8,-2.3,0.0,NNW,6.2,Dingling,2013-03-09 09:00:00
203,72.0,329.0,17.0,13.0,500.0,107.0,14.4,996.8,-7.1,0.0,ENE,7.8,Dingling,2013-03-09 10:00:00
204,22.0,408.0,3.0,12.153846153846153,200.0,107.0,12.9,999.1,-11.6,0.0,NE,5.6,Dingling,2013-03-09 11:00:00
205,29.0,557.0,3.0,11.307692307692308,200.0,107.0,10.7,1001.8,-15.8,0.0,NE,4.9,Dingling,2013-03-09 12:00:00
206,32.0,717.0,3.0,10.461538461538462,200.0,107.0,9.6,1003.9,-18.5,0.0,N,6.0,Dingling,2013-03-09 13:00:00
207,24.0,539.0,3.0,9.615384615384615,200.0,107.0,10.3,1005.2,-17.9,0.0,NE,4.5,Dingling,2013-03-09 14:00:00
208,16.0,354.0,3.0,8.76923076923077,200.0,93.0,10.3,1006.3,-17.9,0.0,NE,5.6,Dingling,2013-03-09 15:00:00
209,15.0,230.0,3.0,7.923076923076923,200.0,89.0,9.2,1008.0,-18.8,0.0,NNE,7.1,Dingling,2013-03-09 16:00:00
210,8.0,147.0,3.0,7.076923076923077,200.0,90.0,7.7,1010.2,-20.0,0.0,N,5.1,Dingling,2013-03-09 17:00:00
211,3.0,93.0,3.0,6.230769230769231,200.0,91.0,6.6,1013.1,-19.9,0.0,N,5.2,Dingling,2013-03-09 18:00:00
212,10.0,82.0,3.0,5.384615384615385,200.0,91.0,5.7,1015.1,-19.8,0.0,NNE,3.3,Dingling,2013-03-09 19:00:00
213,10.0,70.0,3.0,4.538461538461538,200.0,91.0,5.0,1017.0,-19.6,0.0,NNE,2.5,Dingling,2013-03-09 20:00:00
214,13.0,41.0,3.0,3.6923076923076916,200.0,91.0,4.8,1017.7,-19.7,0.0,NNE,3.3,Dingling,2013-03-09 21:00:00
215,13.0,23.0,3.0,2.8461538461538467,200.0,91.0,3.8,1018.1,-19.8,0.0,N,1.2,Dingling,2013-03-09 22:00:00
216,3.0,14.0,3.0,2.0,200.0,91.0,3.4,1018.0,-20.1,0.0,NE,1.1,Dingling,2013-03-09 23:00:00
217,7.0,13.0,3.0,3.0,200.0,91.0,4.4,1017.8,-20.1,0.0,NW,2.0,Dingling,2013-03-10 00:00:00
218,12.0,14.0,4.0,8.0,200.0,91.0,4.9,1018.1,-20.4,0.0,NW,3.0,Dingling,2013-03-10 01:00:00
219,13.0,7.0,7.0,9.0,200.0,91.0,4.5,1017.9,-20.0,0.0,NW,3.3,Dingling,2013-03-10 02:00:00
220,10.0,5.0,7.0,8.0,200.0,91.0,4.1,1018.1,-20.3,0.0,NW,2.5,Dingling,2013-03-10 03:00:00
221,13.0,4.0,8.0,8.0,300.0,91.0,4.7,1018.6,-19.8,0.0,NW,3.0,Dingling,2013-03-10 04:00:00
222,8.0,8.0,10.0,8.0,300.0,91.0,4.3,1018.8,-20.1,0.0,NW,3.3,Dingling,2013-03-10 05:00:00
223,10.0,7.0,12.0,10.0,300.0,91.0,3.6,1018.9,-18.6,0.0,ESE,1.2,Dingling,2013-03-10 06:00:00
224,8.0,8.0,12.0,10.0,300.0,91.0,5.7,1019.8,-19.0,0.0,WNW,3.3,Dingling,2013-03-10 07:00:00
225,11.0,18.0,10.0,11.0,300.0,91.0,8.0,1019.8,-18.8,0.0,NW,2.8,Dingling,2013-03-10 08:00:00
226,18.0,19.0,13.0,13.0,400.0,91.0,9.4,1019.2,-18.7,0.0,NNW,3.2,Dingling,2013-03-10 09:00:00
227,7.0,20.666666666666668,10.0,7.0,300.0,91.0,10.6,1018.4,-16.8,0.0,S,2.5,Dingling,2013-03-10 10:00:00
228,12.0,22.333333333333332,9.0,6.0,300.0,91.0,10.4,1018.1,-16.9,0.0,SE,2.0,Dingling,2013-03-10 11:00:00
229,16.0,24.0,10.0,13.0,300.0,91.0,11.3,1017.1,-17.2,0.0,S,3.6,Dingling,2013-03-10 12:00:00
230,16.0,23.0,10.0,15.0,400.0,91.0,12.1,1016.0,-16.5,0.0,SSW,2.8,Dingling,2013-03-10 13:00:00
231,21.0,39.0,12.0,17.0,400.0,91.0,11.9,1015.1,-15.7,0.0,S,3.7,Dingling,2013-03-10 14:00:00
232,30.0,37.0,12.0,17.0,400.0,91.0,11.7,1014.7,-15.9,0.0,S,4.2,Dingling,2013-03-10 15:00:00
233,33.0,62.0,12.0,21.0,400.0,100.0,10.9,1014.5,-14.8,0.0,SSW,1.2,Dingling,2013-03-10 16:00:00
234,37.0,77.0,13.0,22.0,400.0,100.0,9.5,1014.6,-15.1,0.0,SSW,3.2,Dingling,2013-03-10 17:00:00
235,42.0,91.0,14.0,26.0,400.0,100.0,8.8,1015.1,-13.6,0.0,ESE,1.6,Dingling,2013-03-10 18:00:00
236,53.0,91.0,16.0,32.0,600.0,100.0,7.2,1015.5,-13.1,0.0,ESE,1.3,Dingling,2013-03-10 19:00:00
237,61.0,91.0,15.0,27.0,600.0,100.0,5.8,1015.7,-12.8,0.0,E,0.8,Dingling,2013-03-10 20:00:00
238,56.0,78.0,14.0,25.0,600.0,100.0,4.7,1015.7,-12.3,0.0,ENE,1.0,Dingling,2013-03-10 21:00:00
239,62.0,88.0,18.0,27.0,600.0,100.0,4.2,1015.5,-12.3,0.0,E,0.0,Dingling,2013-03-10 22:00:00
240,63.0,89.0,19.0,29.0,700.0,100.0,2.3,1015.4,-12.4,0.0,ESE,0.8,Dingling,2013-03-10 23:00:00
241,68.0,89.0,22.0,36.0,800.0,100.0,1.6,1015.2,-11.6,0.0,E,0.0,Dingling,2013-03-11 00:00:00
242,68.0,89.0,23.0,36.0,900.0,100.0,0.5,1015.0,-11.6,0.0,NE,0.5,Dingling,2013-03-11 01:00:00
243,69.0,88.0,24.0,32.0,800.0,100.0,0.1,1014.3,-11.3,0.0,NNW,0.9,Dingling,2013-03-11 02:00:00
244,75.0,83.0,18.0,34.0,850.0,100.0,-1.4,1014.1,-10.8,0.0,N,0.9,Dingling,2013-03-11 03:00:00
245,79.0,100.0,23.0,34.0,900.0,100.0,-2.0,1014.0,-10.8,0.0,NW,1.0,Dingling,2013-03-11 04:00:00
246,83.0,97.0,16.0,39.0,1000.0,100.0,-1.8,1013.5,-10.9,0.0,ESE,0.6,Dingling,2013-03-11 05:00:00
247,85.0,94.0,16.0,42.0,900.0,100.0,-1.7,1014.0,-10.3,0.0,SE,0.6,Dingling,2013-03-11 06:00:00
248,80.0,100.0,18.0,48.0,900.0,100.0,-0.2,1014.3,-9.6,0.0,N,1.4,Dingling,2013-03-11 07:00:00
249,89.0,116.0,25.0,50.0,1000.0,100.0,2.7,1014.2,-10.6,0.0,W,1.0,Dingling,2013-03-11 08:00:00
250,107.0,141.0,31.0,54.0,1100.0,100.0,4.9,1013.7,-9.7,0.0,SSW,0.9,Dingling,2013-03-11 09:00:00
251,108.0,145.0,43.0,66.0,1100.0,100.0,6.3,1012.9,-8.4,0.0,SE,2.2,Dingling,2013-03-11 10:00:00
252,112.0,152.0,57.0,68.0,1200.0,100.0,6.8,1011.7,-8.8,0.0,ESE,1.8,Dingling,2013-03-11 11:00:00
253,113.0,153.0,58.0,68.0,1250.0,100.0,8.3,1010.4,-9.2,0.0,ESE,0.9,Dingling,2013-03-11 12:00:00
254,132.0,158.0,71.0,66.0,1300.0,100.0,9.0,1009.2,-8.1,0.0,SE,1.2,Dingling,2013-03-11 13:00:00
255,130.0,173.0,79.0,83.0,1399.0,100.0,9.8,1007.8,-7.9,0.0,SSW,1.4,Dingling,2013-03-11 14:00:00
256,148.0,185.0,89.0,103.0,1600.0,100.0,10.0,1007.0,-7.7,0.0,ESE,1.5,Dingling,2013-03-11 15:00:00
257,149.0,184.0,92.0,108.0,1500.0,100.0,10.0,1006.2,-7.7,0.0,SE,1.8,Dingling,2013-03-11 16:00:00
258,152.0,179.0,106.0,108.0,1399.0,90.0,9.8,1006.1,-7.0,0.0,ESE,1.9,Dingling,2013-03-11 17:00:00
259,149.0,202.0,118.0,98.0,1500.0,76.0,9.7,1006.7,-6.2,0.0,SE,1.8,Dingling,2013-03-11 18:00:00
260,152.0,205.0,122.0,103.0,1700.0,73.0,9.5,1006.9,-6.4,0.0,ESE,1.1,Dingling,2013-03-11 19:00:00
261,166.0,222.0,131.0,102.0,1899.0,68.0,9.4,1007.2,-6.1,0.0,ESE,1.8,Dingling,2013-03-11 20:00:00
262,175.0,222.0,122.0,93.0,1899.0,65.0,9.4,1006.7,-3.9,0.0,ESE,1.2,Dingling,2013-03-11 21:00:00
263,173.0,217.0,98.0,83.0,1899.0,56.0,9.2,1006.1,-3.4,0.0,ESE,1.7,Dingling,2013-03-11 22:00:00
264,163.0,210.0,85.0,80.0,1700.0,48.0,8.8,1005.0,-4.1,0.0,ESE,2.1,Dingling,2013-03-11 23:00:00
265,156.0,187.0,78.0,76.0,1500.0,46.0,8.3,1004.4,-4.5,0.0,ESE,1.9,Dingling,2013-03-12 00:00:00
266,150.0,195.0,74.0,83.0,1500.0,46.0,7.7,1003.7,-4.4,0.0,ESE,1.1,Dingling,2013-03-12 01:00:00
267,150.0,185.0,60.0,80.0,1399.0,46.0,7.7,1003.7,-4.4,0.0,ENE,0.6,Dingling,2013-03-12 02:00:00
268,134.0,176.0,54.0,74.0,1300.0,46.0,6.3,1003.2,-1.8,0.0,WNW,0.7,Dingling,2013-03-12 03:00:00
269,127.0,168.0,48.0,68.0,1300.0,46.0,6.2,1003.1,-1.7,0.0,WSW,0.7,Dingling,2013-03-12 04:00:00
270,135.0,171.0,39.0,75.0,1399.0,46.0,5.3,1003.2,-0.3,0.2,ESE,1.5,Dingling,2013-03-12 05:00:00
271,128.0,186.0,27.0,80.0,1500.0,46.0,3.4,1003.6,0.8,1.5,NW,0.6,Dingling,2013-03-12 06:00:00
272,123.0,138.0,26.0,88.0,1700.0,46.0,3.1,1004.0,1.3,0.3,NNW,1.2,Dingling,2013-03-12 07:00:00
273,121.0,138.0,10.0,76.0,1500.0,46.0,2.7,1003.8,1.1,0.1,NNE,1.0,Dingling,2013-03-12 08:00:00
274,116.0,85.0,8.0,66.0,1399.0,46.0,3.1,1003.3,1.6,0.0,SW,0.9,Dingling,2013-03-12 09:00:00
275,114.0,81.0,10.0,59.0,1300.0,46.0,3.6,1003.6,2.0,0.0,SW,0.0,Dingling,2013-03-12 10:00:00
276,132.0,106.0,14.0,73.0,1700.0,46.0,3.8,1003.7,1.8,0.0,SE,1.5,Dingling,2013-03-12 11:00:00
277,145.0,129.0,20.0,77.0,1800.0,46.0,4.4,1003.9,2.3,0.0,W,1.3,Dingling,2013-03-12 12:00:00
278,158.0,144.0,17.0,81.0,1800.0,43.0,5.0,1003.9,2.2,0.0,NNW,1.5,Dingling,2013-03-12 13:00:00
279,172.0,143.0,22.0,80.0,1800.0,33.0,5.3,1004.3,2.8,0.0,NNW,1.6,Dingling,2013-03-12 14:00:00
280,176.0,148.0,19.0,78.0,1800.0,33.0,6.3,1004.2,3.3,0.0,SW,2.1,Dingling,2013-03-12 15:00:00
281,171.0,144.0,21.0,71.0,1899.0,32.0,6.7,1005.0,3.1,0.0,W,1.1,Dingling,2013-03-12 16:00:00
282,213.0,181.0,24.0,98.0,2299.0,32.0,6.6,1006.2,3.2,0.0,W,0.0,Dingling,2013-03-12 17:00:00
283,221.0,184.0,30.0,102.0,2299.0,21.0,5.5,1007.9,3.2,0.0,NE,1.1,Dingling,2013-03-12 18:00:00
284,211.0,184.0,19.0,94.0,2399.0,16.0,4.0,1009.6,2.3,0.0,NNE,1.8,Dingling,2013-03-12 19:00:00
285,186.0,135.0,18.0,83.0,2299.0,16.0,4.6,1011.4,-0.4,0.0,NNE,1.1,Dingling,2013-03-12 20:00:00
286,59.0,59.0,12.0,28.0,800.0,50.0,5.6,1012.9,-8.7,0.0,NNE,1.5,Dingling,2013-03-12 21:00:00
287,6.0,6.0,3.0,2.0,200.0,78.0,5.0,1014.1,-10.0,0.0,NE,2.3,Dingling,2013-03-12 22:00:00
288,10.0,10.0,3.0,2.0,200.0,81.0,4.3,1015.1,-10.6,0.0,NE,1.9,Dingling,2013-03-12 23:00:00
289,3.0,3.0,3.0,2.0,200.0,81.0,3.0,1016.0,-11.0,0.0,NNE,1.0,Dingling,2013-03-13 00:00:00
290,7.0,7.0,3.0,2.0,200.0,83.0,2.6,1016.4,-11.7,0.0,NNW,3.0,Dingling,2013-03-13 01:00:00
291,9.0,9.0,3.0,3.0,200.0,83.0,2.5,1016.4,-11.8,0.0,NNW,3.6,Dingling,2013-03-13 02:00:00
292,3.0,3.0,4.0,6.0,200.0,83.0,1.6,1016.8,-10.0,0.0,NW,2.0,Dingling,2013-03-13 03:00:00
293,3.0,3.0,3.0,6.0,300.0,83.0,2.0,1017.5,-10.9,0.0,NW,2.1,Dingling,2013-03-13 04:00:00
294,12.0,6.0,6.0,11.0,200.0,83.0,0.0,1018.3,-10.8,0.0,NNW,1.5,Dingling,2013-03-13 05:00:00
295,9.0,3.0,6.0,13.0,300.0,83.0,0.6,1019.3,-11.5,0.0,NE,1.2,Dingling,2013-03-13 06:00:00
296,3.0,3.0,4.0,8.0,200.0,83.0,3.3,1020.7,-14.9,0.0,NNE,1.6,Dingling,2013-03-13 07:00:00
297,3.0,3.0,3.0,2.0,200.0,83.0,4.5,1021.8,-18.5,0.0,N,3.6,Dingling,2013-03-13 08:00:00
298,10.0,10.0,3.0,2.0,200.0,83.0,5.5,1022.0,-18.4,0.0,NW,1.7,Dingling,2013-03-13 09:00:00
299,10.0,10.0,3.0,2.0,200.0,86.0,6.3,1022.0,-15.1,0.0,NW,3.1,Dingling,2013-03-13 10:00:00
300,3.0,6.0,3.0,2.0,200.0,86.0,7.4,1021.3,-15.4,0.0,WNW,2.1,Dingling,2013-03-13 11:00:00
301,3.0,6.0,3.0,2.0,200.0,86.0,8.2,1020.2,-16.2,0.0,WSW,1.2,Dingling,2013-03-13 12:00:00
302,3.0,58.0,8.0,8.0,200.0,86.0,9.2,1019.4,-16.2,0.0,WNW,4.3,Dingling,2013-03-13 13:00:00
303,13.0,28.0,8.0,6.0,200.0,86.0,9.6,1018.5,-16.7,0.0,NNW,3.7,Dingling,2013-03-13 14:00:00
304,8.0,17.0,7.0,6.0,200.0,87.0,10.0,1018.2,-14.0,0.0,SSW,2.9,Dingling,2013-03-13 15:00:00
305,12.0,14.0,7.0,6.0,200.0,89.0,8.2,1018.4,-13.5,0.0,SE,3.4,Dingling,2013-03-13 16:00:00
306,15.0,18.0,6.0,8.0,200.0,89.0,7.1,1018.9,-13.2,0.0,SE,2.0,Dingling,2013-03-13 17:00:00
307,18.0,29.0,6.0,14.0,300.0,89.0,6.1,1019.6,-13.5,0.0,ESE,2.3,Dingling,2013-03-13 18:00:00
308,22.0,31.0,6.0,20.0,300.0,89.0,5.3,1020.3,-13.2,0.0,ESE,1.7,Dingling,2013-03-13 19:00:00
309,27.0,28.0,6.0,22.0,400.0,89.0,4.4,1020.8,-12.6,0.0,ESE,0.7,Dingling,2013-03-13 20:00:00
310,7.0,23.0,5.0,18.0,300.0,89.0,3.5,1021.0,-11.3,0.0,ESE,0.8,Dingling,2013-03-13 21:00:00
311,25.0,26.0,8.0,24.0,500.0,89.0,1.5,1020.8,-10.0,0.0,ESE,0.8,Dingling,2013-03-13 22:00:00
312,35.0,26.0,7.0,29.0,600.0,89.0,1.4,1020.9,-9.3,0.0,ESE,0.8,Dingling,2013-03-13 23:00:00
313,41.0,42.0,7.0,37.0,800.0,89.0,2.5,1021.1,-8.8,0.0,ESE,3.0,Dingling,2013-03-14 00:00:00
314,44.0,41.0,8.0,38.0,700.0,89.0,1.4,1021.4,-4.7,0.0,ESE,2.9,Dingling,2013-03-14 01:00:00
315,44.0,45.0,8.0,39.0,700.0,89.0,0.6,1021.2,-4.8,0.0,ESE,2.8,Dingling,2013-03-14 02:00:00
316,47.0,54.0,13.0,50.0,800.0,89.0,0.0,1021.0,-5.0,0.0,E,1.2,Dingling,2013-03-14 03:00:00
317,67.0,78.0,16.0,66.0,1200.0,89.0,-0.4,1021.0,-5.6,0.0,ESE,1.7,Dingling,2013-03-14 04:00:00
318,74.0,81.0,19.0,66.0,1399.0,89.0,-0.8,1021.3,-5.6,0.0,ESE,1.3,Dingling,2013-03-14 05:00:00
319,73.0,82.0,21.0,65.0,1399.0,89.0,-1.6,1021.4,-5.3,0.0,WNW,1.4,Dingling,2013-03-14 06:00:00
320,72.0,85.0,23.0,70.0,1500.0,89.0,-0.5,1021.7,-5.1,0.0,WSW,0.9,Dingling,2013-03-14 07:00:00
321,83.0,98.0,39.0,70.0,1600.0,89.0,1.1,1021.8,-5.0,0.0,NW,0.6,Dingling,2013-03-14 08:00:00
322,95.0,112.0,54.0,67.0,1600.0,89.0,2.1,1021.2,-5.1,0.0,WSW,1.0,Dingling,2013-03-14 09:00:00
323,104.0,112.0,44.0,49.0,1399.0,89.0,3.5,1020.2,-4.9,0.0,SW,1.8,Dingling,2013-03-14 10:00:00
324,132.0,126.0,37.0,46.0,1399.0,89.0,4.8,1019.0,-4.8,0.0,SSW,2.2,Dingling,2013-03-14 11:00:00
325,140.0,133.0,45.0,59.0,1500.0,89.0,5.9,1018.2,-4.6,0.0,ESE,1.5,Dingling,2013-03-14 12:00:00
326,130.0,127.0,40.0,52.0,1300.0,89.0,6.9,1017.1,-4.2,0.0,ESE,2.0,Dingling,2013-03-14 13:00:00
327,136.0,118.0,36.0,53.0,1300.0,89.0,8.0,1016.1,-3.8,0.0,SE,3.2,Dingling,2013-03-14 14:00:00
328,146.0,136.0,39.0,75.0,1399.0,89.0,8.2,1015.2,-4.0,0.0,ENE,1.0,Dingling,2013-03-14 15:00:00
329,151.0,149.0,48.0,91.0,1399.0,89.0,8.3,1014.8,-3.9,0.0,ESE,1.6,Dingling,2013-03-14 16:00:00
330,146.0,145.0,67.0,83.0,1200.0,84.0,7.8,1014.9,-4.0,0.0,SE,1.1,Dingling,2013-03-14 17:00:00
331,142.0,140.0,66.0,83.0,1200.0,72.0,7.3,1015.0,-3.9,0.0,ESE,1.6,Dingling,2013-03-14 18:00:00
332,137.0,127.0,47.0,80.0,1200.0,57.0,6.5,1015.3,-3.5,0.0,ESE,1.0,Dingling,2013-03-14 19:00:00
333,138.0,127.0,40.0,78.0,1200.0,57.0,3.9,1015.3,-4.1,0.0,ESE,0.0,Dingling,2013-03-14 20:00:00
334,153.0,137.0,42.0,78.0,1300.0,56.0,3.2,1015.3,-4.1,0.0,E,0.0,Dingling,2013-03-14 21:00:00
335,150.0,140.0,50.0,75.0,1300.0,56.0,3.4,1015.1,-3.9,0.0,E,0.8,Dingling,2013-03-14 22:00:00
336,143.0,133.0,53.0,79.0,1300.0,56.0,1.6,1014.9,-3.9,0.0,N,1.4,Dingling,2013-03-14 23:00:00
337,150.0,135.0,50.0,76.0,1300.0,56.0,0.9,1014.7,-3.8,0.0,NNW,1.0,Dingling,2013-03-15 00:00:00
338,149.0,134.0,44.0,72.0,1300.0,56.0,0.2,1014.3,-3.7,0.0,N,0.8,Dingling,2013-03-15 01:00:00
339,154.0,138.0,45.0,70.0,1500.0,56.0,0.1,1013.6,-3.8,0.0,NE,0.4,Dingling,2013-03-15 02:00:00
340,148.0,138.0,30.0,70.0,1400.0,56.0,-0.3,1013.3,-3.8,0.0,N,1.1,Dingling,2013-03-15 03:00:00
341,151.0,127.0,24.0,69.0,1300.0,56.0,-0.3,1013.1,-4.0,0.0,NNE,1.0,Dingling,2013-03-15 04:00:00
342,148.0,127.0,25.0,68.0,1300.0,56.0,-0.2,1013.1,-3.7,0.0,NNE,0.8,Dingling,2013-03-15 05:00:00
343,148.0,127.0,24.0,71.0,1300.0,56.0,-0.3,1012.9,-3.7,0.0,NNE,0.1,Dingling,2013-03-15 06:00:00
344,150.0,128.0,24.0,68.0,1300.0,56.0,1.6,1013.4,-2.7,0.0,N,0.9,Dingling,2013-03-15 07:00:00
345,174.0,149.0,29.0,58.0,1399.0,56.0,3.9,1013.2,-2.5,0.0,N,1.0,Dingling,2013-03-15 08:00:00
346,174.0,153.0,37.0,53.0,1399.0,56.0,6.2,1012.6,-2.4,0.0,SW,1.3,Dingling,2013-03-15 09:00:00
347,175.0,153.0,38.0,54.0,1500.0,25.0,7.6,1011.7,-2.7,0.0,ESE,0.9,Dingling,2013-03-15 10:00:00
348,215.0,211.0,70.0,78.0,1600.0,28.0,8.8,1010.8,-2.5,0.0,SSW,2.0,Dingling,2013-03-15 11:00:00
349,212.0,221.0,79.0,90.0,1700.0,31.0,10.0,1009.9,-2.3,0.0,SE,0.9,Dingling,2013-03-15 12:00:00
350,213.0,221.0,77.0,91.0,1600.0,56.0,11.0,1008.7,-2.1,0.0,SE,0.9,Dingling,2013-03-15 13:00:00
351,221.0,211.0,77.0,74.0,1500.0,66.0,11.4,1008.1,-2.1,0.0,SSW,1.4,Dingling,2013-03-15 14:00:00
352,223.0,211.0,72.0,71.0,1500.0,82.0,11.5,1007.6,-2.0,0.0,E,1.6,Dingling,2013-03-15 15:00:00
353,237.0,226.0,69.0,83.0,1500.0,82.0,11.0,1007.7,-1.4,0.0,E,1.1,Dingling,2013-03-15 16:00:00
354,254.0,252.0,72.0,99.0,1700.0,82.0,10.6,1008.2,-1.8,0.0,ESE,1.5,Dingling,2013-03-15 17:00:00
355,262.0,256.0,72.0,108.0,1700.0,82.0,9.7,1008.9,-1.4,0.0,ENE,0.6,Dingling,2013-03-15 18:00:00
356,260.0,256.0,56.0,98.0,1700.0,82.0,8.5,1009.7,-1.1,0.0,E,0.1,Dingling,2013-03-15 19:00:00
357,261.0,242.0,44.0,96.0,1800.0,82.0,7.3,1010.6,-1.4,0.0,N,0.2,Dingling,2013-03-15 20:00:00
358,270.0,246.0,44.0,92.0,2000.0,82.0,6.6,1011.6,-1.3,0.0,NE,1.1,Dingling,2013-03-15 21:00:00
359,262.0,239.0,43.0,91.0,2000.0,82.0,5.6,1012.3,-1.1,0.0,NNE,0.8,Dingling,2013-03-15 22:00:00
360,289.0,267.0,48.0,106.0,2600.0,82.0,4.6,1012.6,-1.4,0.0,NNE,1.0,Dingling,2013-03-15 23:00:00
361,272.0,245.0,42.0,106.0,2100.0,82.0,4.5,1012.7,-1.3,0.0,NE,0.7,Dingling,2013-03-16 00:00:00
362,268.0,238.0,37.0,108.0,2000.0,82.0,4.5,1013.0,-1.3,0.0,NE,0.1,Dingling,2013-03-16 01:00:00
363,270.0,243.0,37.0,110.0,2000.0,82.0,3.5,1013.2,-1.5,0.0,N,0.0,Dingling,2013-03-16 02:00:00
364,273.0,247.0,32.0,105.0,1899.0,82.0,2.4,1014.1,-1.8,0.0,NNW,0.8,Dingling,2013-03-16 03:00:00
365,267.0,250.0,24.0,96.0,2000.0,82.0,2.3,1014.6,-1.5,0.0,NW,0.1,Dingling,2013-03-16 04:00:00
366,253.0,219.0,18.0,84.0,1800.0,82.0,1.9,1015.6,-1.4,0.0,ESE,1.5,Dingling,2013-03-16 05:00:00
367,242.0,209.0,17.0,80.0,1899.0,82.0,3.2,1016.6,-1.4,0.0,N,1.3,Dingling,2013-03-16 06:00:00
368,240.0,220.0,24.0,87.0,1899.0,82.0,4.4,1017.1,-0.8,0.0,ENE,1.3,Dingling,2013-03-16 07:00:00
369,258.0,237.0,29.0,76.0,1899.0,82.0,6.6,1017.5,0.1,0.0,N,0.8,Dingling,2013-03-16 08:00:00
370,252.0,226.0,45.0,74.0,1700.0,82.0,10.7,1017.5,0.1,0.0,SW,0.9,Dingling,2013-03-16 09:00:00
371,282.0,266.0,70.0,103.0,1800.0,82.0,12.9,1017.1,-0.4,0.0,SSE,1.7,Dingling,2013-03-16 10:00:00
372,290.0,263.0,64.0,89.0,1700.0,82.0,13.7,1016.1,-2.3,0.0,ESE,2.6,Dingling,2013-03-16 11:00:00
373,197.0,167.0,50.0,55.0,1300.0,86.0,14.4,1014.9,-1.7,0.0,SE,1.1,Dingling,2013-03-16 12:00:00
374,154.0,167.0,42.0,40.0,1200.0,107.0,14.3,1013.8,-2.2,0.0,SE,2.6,Dingling,2013-03-16 13:00:00
375,174.0,148.0,45.0,62.0,1500.0,107.0,14.6,1013.1,-1.5,0.0,SSW,2.3,Dingling,2013-03-16 14:00:00
376,179.0,174.0,48.0,66.0,1700.0,107.0,13.8,1012.3,-1.4,0.0,SSW,4.1,Dingling,2013-03-16 15:00:00
377,166.0,153.0,45.0,54.0,1500.0,107.0,13.4,1011.5,0.1,0.0,SW,2.9,Dingling,2013-03-16 16:00:00
378,165.0,156.0,45.0,58.0,1600.0,107.0,12.4,1011.2,0.8,0.0,SSW,1.9,Dingling,2013-03-16 17:00:00
379,208.0,208.0,56.0,83.0,2299.0,107.0,12.0,1010.9,1.0,0.0,SSE,0.9,Dingling,2013-03-16 18:00:00
380,225.0,231.0,62.0,106.0,3000.0,107.0,11.4,1011.2,1.1,0.0,ESE,1.4,Dingling,2013-03-16 19:00:00
381,269.0,272.0,61.0,109.0,3399.0,107.0,10.2,1011.1,2.3,0.0,ESE,1.9,Dingling,2013-03-16 20:00:00
382,268.0,254.0,56.0,92.0,3299.0,107.0,9.5,1010.6,2.6,0.0,SE,2.5,Dingling,2013-03-16 21:00:00
383,260.0,236.0,45.0,80.0,3100.0,107.0,8.4,1009.9,2.2,0.0,ESE,1.6,Dingling,2013-03-16 22:00:00
384,268.0,236.0,33.0,76.0,2700.0,107.0,7.9,1009.4,1.5,0.0,ENE,0.7,Dingling,2013-03-16 23:00:00
385,271.0,225.0,26.0,75.0,2600.0,107.0,7.4,1008.8,1.0,0.0,E,0.6,Dingling,2013-03-17 00:00:00
386,282.0,226.0,26.0,76.0,2600.0,107.0,7.2,1008.4,0.2,0.0,ESE,0.9,Dingling,2013-03-17 01:00:00
387,286.0,245.0,24.0,78.0,2700.0,107.0,7.2,1006.0,0.4,0.0,SE,2.8,Dingling,2013-03-17 02:00:00
388,283.0,240.0,20.0,75.0,2700.0,107.0,6.8,1005.7,0.2,0.0,ESE,0.6,Dingling,2013-03-17 03:00:00
389,286.0,232.0,23.0,75.0,2399.0,107.0,5.9,1005.0,1.0,0.0,N,0.9,Dingling,2013-03-17 04:00:00
390,274.0,233.0,20.0,71.0,2299.0,107.0,5.3,1004.5,1.0,0.0,N,0.4,Dingling,2013-03-17 05:00:00
391,257.0,223.0,20.0,74.0,2200.0,107.0,4.1,1003.3,0.8,0.0,NNE,0.7,Dingling,2013-03-17 06:00:00
392,247.0,189.0,16.0,71.0,2100.0,107.0,5.8,1002.7,1.1,0.0,WSW,0.5,Dingling,2013-03-17 07:00:00
393,257.0,212.0,18.0,66.0,2100.0,107.0,7.3,1002.3,0.9,0.0,ESE,1.2,Dingling,2013-03-17 08:00:00
394,311.0,271.0,34.0,78.0,2399.0,107.0,8.4,1001.6,0.8,0.0,E,1.5,Dingling,2013-03-17 09:00:00
395,324.0,297.0,54.0,83.0,2399.0,107.0,10.1,1000.3,1.5,0.0,SW,0.8,Dingling,2013-03-17 10:00:00
396,304.0,279.0,73.0,91.0,2299.0,107.0,11.9,998.8,1.8,0.0,SW,1.9,Dingling,2013-03-17 11:00:00
