No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
33821,2017,1,8,4,26.0,26.0,10.0,16.0,600.0,42.0,0.1,1014.7,-10.7,0.0,WNW,2.0,Dingling,2017-01-08 04:00:00
33822,2017,1,8,5,21.0,21.0,10.0,15.0,600.0,44.0,0.2,1014.4,-11.2,0.0,WNW,4.0,Dingling,2017-01-08 05:00:00
33823,2017,1,8,6,23.0,23.0,10.0,14.0,600.0,47.0,0.1,1014.3,-11.0,0.0,NW,2.8,Dingling,2017-01-08 06:00:00
33824,2017,1,8,7,21.0,21.0,10.0,13.0,500.0,50.0,-1.1,1014.8,-11.0,0.0,NNW,3.0,Dingling,2017-01-08 07:00:00
33825,2017,1,8,8,20.0,20.0,12.0,13.0,500.0,51.0,-1.4,1015.1,-11.0,0.0,NNW,1.5,Dingling,2017-01-08 08:00:00
33826,2017,1,8,9,22.0,22.0,13.0,13.0,600.0,53.0,-0.2,1015.2,-10.7,0.0,N,2.2,Dingling,2017-01-08 09:00:00
33827,2017,1,8,10,22.0,22.0,14.0,12.0,600.0,57.0,1.8,1014.7,-11.0,0.0,NNE,2.4,Dingling,2017-01-08 10:00:00
33828,2017,1,8,11,23.0,23.0,15.0,12.0,600.0,59.0,2.8,1014.2,-10.8,0.0,NNE,2.9,Dingling,2017-01-08 11:00:00
33829,2017,1,8,12,23.0,23.0,13.0,10.0,500.0,63.0,4.8,1012.8,-10.5,0.0,NW,5.3,Dingling,2017-01-08 12:00:00
33830,2017,1,8,13,17.0,17.0,8.0,6.0,400.0,74.0,5.8,1011.8,-10.9,0.0,WNW,5.5,Dingling,2017-01-08 13:00:00
33831,2017,1,8,14,23.0,33.0,9.0,8.0,400.0,73.0,6.1,1010.7,-10.6,0.0,WNW,5.5,Dingling,2017-01-08 14:00:00
33832,2017,1,8,15,20.0,28.0,7.0,7.0,300.0,78.0,6.2,1011.0,-11.0,0.0,WNW,4.0,Dingling,2017-01-08 15:00:00
33833,2017,1,8,16,20.0,32.0,10.0,12.0,400.0,72.0,5.8,1011.2,-10.9,0.0,WNW,5.1,Dingling,2017-01-08 16:00:00
33834,2017,1,8,17,18.0,24.0,8.0,11.0,400.0,73.0,5.1,1011.5,-11.1,0.0,WNW,4.8,Dingling,2017-01-08 17:00:00
33835,2017,1,8,18,16.0,16.0,6.0,9.0,300.0,75.0,4.4,1012.1,-12.1,0.0,NW,2.8,Dingling,2017-01-08 18:00:00
33836,2017,1,8,19,9.0,21.0,5.0,8.0,300.0,75.0,2.6,1013.0,-11.4,0.0,NNE,1.1,Dingling,2017-01-08 19:00:00
33837,2017,1,8,20,5.0,16.0,4.0,3.0,200.0,79.0,2.5,1013.6,-11.4,0.0,NNW,2.0,Dingling,2017-01-08 20:00:00
33838,2017,1,8,21,5.0,13.0,3.0,4.0,200.0,78.0,2.4,1014.2,-11.9,0.0,NNW,2.6,Dingling,2017-01-08 21:00:00
33839,2017,1,8,22,14.0,18.0,4.0,5.0,300.0,74.0,1.1,1015.1,-11.7,0.0,NW,2.1,Dingling,2017-01-08 22:00:00
33840,2017,1,8,23,8.0,14.0,2.0,2.0,200.0,76.0,1.2,1016.4,-12.3,0.0,NNW,3.6,Dingling,2017-01-08 23:00:00
33841,2017,1,9,0,7.0,11.0,2.0,2.0,200.0,72.0,0.7,1017.1,-12.4,0.0,NNW,3.7,Dingling,2017-01-09 00:00:00
33842,2017,1,9,1,3.0,16.0,2.0,2.0,200.0,71.0,0.2,1017.4,-12.8,0.0,NNW,2.8,Dingling,2017-01-09 01:00:00
33843,2017,1,9,2,10.0,38.0,6.0,10.0,300.0,58.0,-0.1,1018.1,-13.1,0.0,WNW,6.1,Dingling,2017-01-09 02:00:00
33844,2017,1,9,3,15.0,29.0,5.0,10.0,300.0,56.0,-0.9,1018.9,-13.5,0.0,WNW,4.9,Dingling,2017-01-09 03:00:00
33845,2017,1,9,4,11.0,20.0,4.0,8.0,300.0,79.0,-1.7,1019.1,-14.2,0.0,WNW,5.3,Dingling,2017-01-09 04:00:00
33846,2017,1,9,5,13.0,16.0,5.0,12.0,300.0,58.0,-1.9,1019.4,-14.4,0.0,WNW,4.9,Dingling,2017-01-09 05:00:00
33847,2017,1,9,6,14.0,20.0,5.0,19.0,400.0,50.0,-2.3,1019.5,-14.4,0.0,WNW,4.5,Dingling,2017-01-09 06:00:00
33848,2017,1,9,7,15.0,15.0,5.0,14.0,400.0,53.0,-2.4,1019.8,-14.8,0.0,NW,4.7,Dingling,2017-01-09 07:00:00
33849,2017,1,9,8,13.0,13.0,4.0,6.0,300.0,60.0,-2.425,1020.0,-14.8,0.0,NW,2.4,Dingling,2017-01-09 08:00:00
33850,2017,1,9,9,12.0,14.0,5.0,7.0,300.0,62.0,-2.475,1020.0,-14.8,0.0,NW,4.7,Dingling,2017-01-09 09:00:00
33851,2017,1,9,10,11.0,11.0,6.0,8.0,300.0,63.0,-0.825,1020.0,-14.6,0.0,NW,4.7,Dingling,2017-01-09 10:00:00
33852,2017,1,9,11,14.0,14.0,6.0,8.0,300.0,64.0,0.675,1019.25,-14.6,0.0,NW,3.6,Dingling,2017-01-09 11:00:00
33853,2017,1,9,12,13.0,13.0,4.0,6.0,300.0,71.0,2.075,1018.5,-14.3,0.0,NW,5.3,Dingling,2017-01-09 12:00:00
33854,2017,1,9,13,10.0,10.0,3.0,5.0,200.0,75.0,3.35,1016.5,-14.3,0.0,NW,4.4,Dingling,2017-01-09 13:00:00
33855,2017,1,9,14,8.0,8.0,3.0,5.0,300.0,77.0,4.7,1015.2,-14.4,0.0,SW,2.5,Dingling,2017-01-09 14:00:00
33856,2017,1,9,15,10.0,18.0,2.0,4.0,300.0,80.0,5.275,1014.0,-14.4,0.0,SW,1.8,Dingling,2017-01-09 15:00:00
33857,2017,1,9,16,10.0,24.0,3.0,6.0,300.0,78.0,4.8,1013.75,-13.1,0.0,SE,2.1,Dingling,2017-01-09 16:00:00
33858,2017,1,9,17,27.0,57.0,8.0,21.0,100.0,63.0,3.3,1013.0,-11.1,0.0,SE,1.2,Dingling,2017-01-09 17:00:00
33859,2017,1,9,18,54.0,83.0,14.0,57.0,1300.0,30.0,1.9,1013.5,-11.0,0.0,SE,1.8,Dingling,2017-01-09 18:00:00
33860,2017,1,9,19,60.0,80.0,12.0,57.0,1100.0,25.0,0.8,1013.0,-11.5,0.0,SE,2.0,Dingling,2017-01-09 19:00:00
33861,2017,1,9,20,67.0,80.0,9.0,52.0,1400.0,15.0,-0.075,1013.75,-11.6,0.0,SE,2.4,Dingling,2017-01-09 20:00:00
33862,2017,1,9,21,52.0,66.0,10.0,45.0,1200.0,20.0,-0.7,1014.0,-11.3,0.0,NW,2.2,Dingling,2017-01-09 21:00:00
33863,2017,1,9,22,100.0,100.0,21.0,57.0,2400.0,11.0,-1.875,1014.0,-11.6,0.0,NW,1.9,Dingling,2017-01-09 22:00:00
33864,2017,1,9,23,31.0,47.0,11.0,23.0,500.0,46.0,-2.275,1014.75,-11.3,0.0,SE,0.6,Dingling,2017-01-09 23:00:00
33865,2017,1,10,0,14.0,39.0,4.0,6.0,300.0,67.0,-1.72,1016.0,-11.6,0.0,NW,1.0,Dingling,2017-01-10 00:00:00
33866,2017,1,10,1,7.0,27.0,2.0,2.0,200.0,74.0,-0.366666666666667,1017.33333333333,-14.7,0.0,NW,2.4,Dingling,2017-01-10 01:00:00
33867,2017,1,10,2,7.0,18.0,2.0,2.0,200.0,74.0,-0.875,1018.5,-16.0,0.0,NW,3.1,Dingling,2017-01-10 02:00:00
33868,2017,1,10,3,5.0,19.0,2.0,3.0,200.0,69.0,-2.04,1019.6,-16.7,0.0,NW,2.8,Dingling,2017-01-10 03:00:00
33869,2017,1,10,4,9.0,19.0,3.0,10.0,300.0,59.0,-3.325,1020.0,-16.6,0.0,NW,1.9,Dingling,2017-01-10 04:00:00
33870,2017,1,10,5,6.0,13.0,4.0,11.0,400.0,57.0,-3.63333333333333,1020.0,-16.8,0.0,NW,1.4,Dingling,2017-01-10 05:00:00
33871,2017,1,10,6,8.0,21.0,5.0,16.0,600.0,47.0,-4.52,1020.0,-16.7,0.0,NW,0.9,Dingling,2017-01-10 06:00:00
33872,2017,1,10,7,11.0,18.0,4.0,15.0,500.0,43.0,-4.65714285714286,1021.0,-16.6,0.0,NW,1.0,Dingling,2017-01-10 07:00:00
33873,2017,1,10,8,17.0,32.0,6.0,17.0,700.0,40.0,-4.178571428571431,1021.5,-16.85,,NW,3.3,Dingling,2017-01-10 08:00:00
33874,2017,1,10,9,57.0,80.0,15.0,43.0,1600.0,18.0,-3.7,1022.0,-17.1,0.0,NW,2.3,Dingling,2017-01-10 09:00:00
33875,2017,1,10,10,32.0,32.0,9.0,42.0,600.0,23.0,-0.9,1022.0,-18.0,0.0,NW,3.4,Dingling,2017-01-10 10:00:00
33876,2017,1,10,11,14.0,14.0,5.0,10.0,400.0,63.0,0.475,1022.0,-18.1,0.0,NW,5.7,Dingling,2017-01-10 11:00:00
33877,2017,1,10,12,9.0,9.0,2.0,5.0,300.0,66.0,1.425,1021.25,-18.4,0.0,NW,7.3,Dingling,2017-01-10 12:00:00
33878,2017,1,10,13,8.0,16.0,2.5,4.5,200.0,73.0,2.225,1020.25,-18.2,0.0,NW,6.3,Dingling,2017-01-10 13:00:00
33879,2017,1,10,14,6.0,18.0,3.0,4.0,200.0,75.0,2.85,1019.25,-18.0,0.0,NW,6.7,Dingling,2017-01-10 14:00:00
33880,2017,1,10,15,5.0,29.0,4.0,4.0,200.0,77.0,3.27,1019.0,-18.2,0.0,NW,5.5,Dingling,2017-01-10 15:00:00
33881,2017,1,10,16,7.0,12.0,3.0,4.0,200.0,77.0,3.45,1019.0,-18.1,0.0,NW,3.4,Dingling,2017-01-10 16:00:00
33882,2017,1,10,17,10.0,17.0,3.0,2.0,200.0,77.0,2.61666666666667,1019.0,-19.4,0.0,NW,5.2,Dingling,2017-01-10 17:00:00
33883,2017,1,10,18,5.0,12.0,2.0,2.0,200.0,78.0,1.483333333333335,1019.5,-19.299999999999997,,NW,1.2,Dingling,2017-01-10 18:00:00
33884,2017,1,10,19,6.0,7.0,3.0,2.0,300.0,75.0,0.35,1020.0,-19.2,0.0,NW,1.3,Dingling,2017-01-10 19:00:00
33885,2017,1,10,20,7.0,13.0,4.0,2.0,300.0,73.0,-0.675,1020.0,-19.3,0.0,NE,1.7,Dingling,2017-01-10 20:00:00
33886,2017,1,10,21,14.0,14.0,5.0,11.0,400.0,58.0,-1.05,1020.0,-19.0,0.0,,0.2,Dingling,2017-01-10 21:00:00
33887,2017,1,10,22,9.0,13.0,4.0,11.0,300.0,54.0,-2.475,1020.0,-18.4,0.0,NE,1.2,Dingling,2017-01-10 22:00:00
33888,2017,1,10,23,12.0,20.0,3.0,5.0,400.0,57.0,-3.5,1020.0,-17.9,0.0,NE,0.6,Dingling,2017-01-10 23:00:00
33889,2017,1,11,0,14.0,19.0,3.0,6.0,400.0,50.0,-3.9,1020.0,-17.5,0.0,NW,1.3,Dingling,2017-01-11 00:00:00
33890,2017,1,11,1,17.0,17.0,5.0,10.0,400.0,47.0,-4.225,1020.0,-17.1,0.0,,0.5,Dingling,2017-01-11 01:00:00
33891,2017,1,11,2,13.0,16.0,5.0,12.0,400.0,43.0,-4.625,1019.25,-16.8,0.0,NE,1.8,Dingling,2017-01-11 02:00:00
33892,2017,1,11,3,15.0,15.0,5.0,12.0,600.0,42.0,-5.34,1019.0,-16.2,0.0,NW,1.6,Dingling,2017-01-11 03:00:00
33893,2017,1,11,4,15.0,15.0,5.0,11.0,500.0,40.0,-5.9,1018.5,-16.0,0.0,NW,1.5,Dingling,2017-01-11 04:00:00
33894,2017,1,11,5,13.0,13.0,6.0,18.0,600.0,38.0,-6.43333333333333,1018.0,-15.7,0.0,,1.4,Dingling,2017-01-11 05:00:00
33895,2017,1,11,6,13.0,15.0,5.0,17.0,500.0,35.0,-6.525,1017.0,-15.6,0.0,NE,0.9,Dingling,2017-01-11 06:00:00
33896,2017,1,11,7,12.0,16.0,5.0,17.0,500.0,33.0,-6.525,1017.0,-15.7,0.0,NW,1.2,Dingling,2017-01-11 07:00:00
33897,2017,1,11,8,17.0,27.0,6.0,26.0,600.0,22.0,-7.15,1017.0,-15.5,0.0,NW,0.7,Dingling,2017-01-11 08:00:00
33898,2017,1,11,9,28.0,54.0,10.0,28.0,800.0,21.0,-7.05,1017.25,-15.1,0.0,NW,0.6,Dingling,2017-01-11 09:00:00
33899,2017,1,11,10,54.0,86.0,21.0,34.0,1200.0,28.0,-3.625,1018.0,-14.2,0.0,SW,0.8,Dingling,2017-01-11 10:00:00
33900,2017,1,11,11,66.0,79.0,20.0,39.0,1300.0,29.0,-0.225,1017.0,-14.1,0.0,SW,0.8,Dingling,2017-01-11 11:00:00
33901,2017,1,11,12,47.0,47.0,20.0,37.0,100.0,38.0,2.4,1016.0,-13.7,0.0,SW,1.1,Dingling,2017-01-11 12:00:00
33902,2017,1,11,13,34.0,34.0,24.0,21.0,500.0,61.0,5.65,1014.5,-14.9,0.0,NW,6.5,Dingling,2017-01-11 13:00:00
33903,2017,1,11,14,15.0,19.0,13.0,22.0,400.0,83.0,6.44,1013.6,-15.3,0.0,NW,7.3,Dingling,2017-01-11 14:00:00
33904,2017,1,11,15,25.0,46.0,16.0,21.0,400.0,82.0,7.025,1013.0,-15.1,0.0,NW,4.5,Dingling,2017-01-11 15:00:00
33905,2017,1,11,16,15.0,50.0,12.0,17.0,400.0,81.0,7.1,1013.0,-15.0,0.0,NW,5.2,Dingling,2017-01-11 16:00:00
33906,2017,1,11,17,23.0,36.0,17.0,12.0,400.0,73.0,6.4,1013.0,-15.6,0.0,NW,2.1,Dingling,2017-01-11 17:00:00
33907,2017,1,11,18,21.0,24.0,3.0,8.0,300.0,87.0,4.75,1013.0,-15.6,0.0,NW,1.5,Dingling,2017-01-11 18:00:00
33908,2017,1,11,19,9.0,19.0,14.0,14.0,300.0,77.0,3.075,1013.5,-15.3,0.0,N,1.1,Dingling,2017-01-11 19:00:00
33909,2017,1,11,20,8.0,29.0,8.0,11.0,300.0,76.0,1.6,1014.0,-15.1,0.0,NW,1.1,Dingling,2017-01-11 20:00:00
33910,2017,1,11,21,17.0,22.0,7.0,14.0,300.0,83.0,0.4,1014.0,-14.8,0.0,NE,1.3,Dingling,2017-01-11 21:00:00
33911,2017,1,11,22,14.0,19.0,9.0,6.0,300.0,87.0,0.825,1015.0,-15.1,0.0,NW,1.3,Dingling,2017-01-11 22:00:00
33912,2017,1,11,23,20.0,21.0,15.0,11.0,300.0,82.0,0.375,1015.0,-15.0,0.0,NW,1.4,Dingling,2017-01-11 23:00:00
33913,2017,1,12,0,27.0,24.0,7.0,20.0,500.0,67.0,-1.04,1015.0,-14.7,0.0,NW,1.8,Dingling,2017-01-12 00:00:00
33914,2017,1,12,1,34.0,34.0,14.0,19.0,600.0,61.0,-2.4,1014.33333333333,-14.3,0.0,NW,2.3,Dingling,2017-01-12 01:00:00
33915,2017,1,12,2,27.0,27.0,5.0,13.0,500.0,68.0,-2.6,1014.0,-14.1,0.0,NW,1.4,Dingling,2017-01-12 02:00:00
33916,2017,1,12,3,15.0,22.0,3.0,11.0,300.0,78.0,-2.4,1014.0,-13.7,0.0,NE,0.8,Dingling,2017-01-12 03:00:00
33917,2017,1,12,4,24.0,29.0,12.0,19.0,300.0,69.0,-3.04,1014.0,-13.4,0.0,NW,1.0,Dingling,2017-01-12 04:00:00
33918,2017,1,12,5,16.0,24.0,16.0,23.0,400.0,66.0,-2.86666666666667,1014.0,-13.3,0.0,NW,2.4,Dingling,2017-01-12 05:00:00
33919,2017,1,12,6,18.0,30.0,6.0,19.0,400.0,65.0,-0.3,1013.0,-13.6,0.0,NW,2.6,Dingling,2017-01-12 06:00:00
33920,2017,1,12,7,22.0,40.0,11.0,32.0,600.0,50.0,-0.4,1013.0,-13.9,0.0,NW,3.6,Dingling,2017-01-12 07:00:00
33921,2017,1,12,8,35.0,48.0,17.0,53.0,900.0,18.0,-1.3,1014.0,-13.7,0.0,NW,3.9,Dingling,2017-01-12 08:00:00
33922,2017,1,12,9,38.0,54.0,11.0,34.0,900.0,44.0,1.24,1014.0,-14.0,0.0,NW,7.1,Dingling,2017-01-12 09:00:00
33923,2017,1,12,10,39.0,39.0,14.0,26.0,600.0,53.0,2.675,1014.0,-14.3,0.0,NW,5.9,Dingling,2017-01-12 10:00:00
33924,2017,1,12,11,17.0,27.0,14.0,14.0,400.0,73.0,3.575,1013.5,-14.2,0.0,NW,5.9,Dingling,2017-01-12 11:00:00
33925,2017,1,12,12,21.0,30.0,15.0,16.0,300.0,83.0,4.375,1012.25,-14.1,0.0,NW,6.2,Dingling,2017-01-12 12:00:00
33926,2017,1,12,13,30.0,26.0,9.0,16.0,300.0,89.0,5.325,1011.0,-14.2,0.0,NW,5.4,Dingling,2017-01-12 13:00:00
33927,2017,1,12,14,25.0,27.0,4.0,15.0,300.0,90.0,6.075,1009.5,-14.2,0.0,NW,5.0,Dingling,2017-01-12 14:00:00
33928,2017,1,12,15,21.0,40.0,4.0,18.0,300.0,82.0,6.5,1009.0,-14.2,0.0,NW,4.4,Dingling,2017-01-12 15:00:00
33929,2017,1,12,16,30.0,39.0,5.0,8.0,400.0,76.0,6.2,1008.33333333333,-13.8,0.0,SW,4.5,Dingling,2017-01-12 16:00:00
33930,2017,1,12,17,18.0,37.0,10.0,20.0,400.0,85.0,5.7,1008.0,-13.5,0.0,SW,1.6,Dingling,2017-01-12 17:00:00
33931,2017,1,12,18,28.0,46.0,12.0,17.0,400.0,84.0,4.25,1008.0,-13.4,0.0,NW,1.1,Dingling,2017-01-12 18:00:00
33932,2017,1,12,19,15.0,40.0,8.0,6.0,300.0,75.0,3.125,1008.75,-13.4,0.0,NW,2.8,Dingling,2017-01-12 19:00:00
33933,2017,1,12,20,21.0,28.0,3.0,12.0,300.0,77.0,4.15,1009.0,-13.1,0.0,NW,4.0,Dingling,2017-01-12 20:00:00
33934,2017,1,12,21,15.0,35.0,1.0,11.0,200.0,87.0,4.075,1010.0,-14.6,0.0,NW,4.5,Dingling,2017-01-12 21:00:00
33935,2017,1,12,22,13.0,38.0,12.0,10.0,300.0,78.0,3.25,1010.75,-14.9,0.0,NW,3.5,Dingling,2017-01-12 22:00:00
33936,2017,1,12,23,12.0,20.0,12.0,9.0,300.0,83.0,2.45,1011.0,-15.2,0.0,NW,1.2,Dingling,2017-01-12 23:00:00
33937,2017,1,13,0,16.0,23.0,12.0,9.0,300.0,84.0,0.725,1012.0,-15.0,0.0,NW,1.4,Dingling,2017-01-13 00:00:00
33938,2017,1,13,1,3.0,9.0,9.0,10.5,200.0,86.0,-0.26,1012.2,-16.2,0.0,NE,1.8,Dingling,2017-01-13 01:00:00
33939,2017,1,13,2,17.0,17.0,6.0,12.0,200.0,90.0,-1.26666666666667,1013.0,-16.9,0.0,NE,2.0,Dingling,2017-01-13 02:00:00
33940,2017,1,13,3,15.0,17.0,12.0,12.0,200.0,85.0,-1.6,1013.6,-18.0,0.0,NW,3.3,Dingling,2017-01-13 03:00:00
33941,2017,1,13,4,8.0,23.0,12.0,2.0,200.0,83.0,-1.75,1014.0,-18.3,0.0,NW,1.2,Dingling,2017-01-13 04:00:00
33942,2017,1,13,5,15.0,27.0,9.0,19.0,200.0,79.0,-2.86666666666667,1014.0,-17.9,0.0,NW,2.0,Dingling,2017-01-13 05:00:00
33943,2017,1,13,6,20.0,26.0,2.0,8.0,300.0,78.0,-3.4,1014.75,-17.9,0.0,NW,2.1,Dingling,2017-01-13 06:00:00
33944,2017,1,13,7,11.0,20.0,8.0,7.0,300.0,69.0,-3.55,1015.0,-17.9,0.0,NW,1.7,Dingling,2017-01-13 07:00:00
33945,2017,1,13,8,5.0,17.0,10.0,3.0,200.0,82.0,-4.2,1016.0,-17.8,0.0,NW,2.7,Dingling,2017-01-13 08:00:00
33946,2017,1,13,9,12.0,34.0,1.0,9.0,200.0,85.0,-3.375,1016.75,-18.0,0.0,NW,1.5,Dingling,2017-01-13 09:00:00
33947,2017,1,13,10,11.0,28.0,14.0,15.0,300.0,72.0,-1.85,1017.25,-18.1,0.0,NW,3.9,Dingling,2017-01-13 10:00:00
33948,2017,1,13,11,21.0,21.0,16.0,15.0,300.0,69.0,-0.625,1018.0,-18.5,0.0,NW,4.6,Dingling,2017-01-13 11:00:00
33949,2017,1,13,12,7.0,56.0,3.0,9.0,200.0,72.0,0.24,1017.8,-18.7,0.0,NW,6.3,Dingling,2017-01-13 12:00:00
33950,2017,1,13,13,6.0,6.0,7.0,10.0,200.0,75.0,0.9,1017.0,-18.7,0.0,NW,5.4,Dingling,2017-01-13 13:00:00
33951,2017,1,13,14,14.0,14.0,9.0,11.0,200.0,76.0,1.55,1016.75,-19.6,0.0,NW,5.4,Dingling,2017-01-13 14:00:00
33952,2017,1,13,15,9.0,23.0,1.0,12.0,200.0,77.0,2.2,1016.0,-20.6,0.0,NW,6.4,Dingling,2017-01-13 15:00:00
33953,2017,1,13,16,15.0,47.0,12.0,13.0,200.0,77.0,2.5,1017.0,-21.9,0.0,NW,3.5,Dingling,2017-01-13 16:00:00
33954,2017,1,13,17,10.0,29.0,1.0,11.0,200.0,89.0,2.075,1017.0,-22.7,0.0,NW,3.4,Dingling,2017-01-13 17:00:00
33955,2017,1,13,18,13.0,19.0,1.0,9.0,200.0,85.0,0.3,1017.8,-23.2,0.0,NW,1.4,Dingling,2017-01-13 18:00:00
33956,2017,1,13,19,15.0,14.0,12.0,12.0,200.0,84.0,-0.733333333333333,1018.33333333333,-22.2,0.0,NW,3.0,Dingling,2017-01-13 19:00:00
33957,2017,1,13,20,14.0,28.0,6.0,6.0,300.0,74.0,-1.375,1019.0,-21.9,0.0,NW,3.0,Dingling,2017-01-13 20:00:00
33958,2017,1,13,21,12.0,38.0,12.0,8.0,300.0,75.0,-2.25,1019.5,-21.5,0.0,NW,4.3,Dingling,2017-01-13 21:00:00
33959,2017,1,13,22,5.0,40.0,9.0,25.0,400.0,64.0,-2.825,1020.0,-21.4,0.0,NW,1.1,Dingling,2017-01-13 22:00:00
33960,2017,1,13,23,20.0,37.0,17.0,18.0,400.0,58.0,-3.65,1020.75,-21.5,0.0,NW,1.8,Dingling,2017-01-13 23:00:00
33961,2017,1,14,0,19.0,29.0,8.0,29.0,500.0,61.0,-4.175,1021.0,-21.4,0.0,NE,1.5,Dingling,2017-01-14 00:00:00
33962,2017,1,14,1,18.0,37.0,19.0,21.0,500.0,62.0,-4.55,1021.0,-21.9,0.0,NE,1.0,Dingling,2017-01-14 01:00:00
33963,2017,1,14,2,17.0,27.0,15.0,14.0,400.0,62.0,-4.76,1021.4,-22.3,0.0,NE,1.3,Dingling,2017-01-14 02:00:00
33964,2017,1,14,3,14.0,38.0,15.0,21.0,400.0,71.0,-5.225,1022.0,-21.9,0.0,NW,2.1,Dingling,2017-01-14 03:00:00
33965,2017,1,14,4,12.0,23.0,7.0,10.0,400.0,64.0,-4.8,1022.0,-22.4,0.0,NE,4.5,Dingling,2017-01-14 04:00:00
33966,2017,1,14,5,7.0,25.0,8.0,27.0,600.0,53.0,-4.0,1022.0,-23.2,0.0,NE,2.5,Dingling,2017-01-14 05:00:00
33967,2017,1,14,6,17.0,28.0,7.0,11.0,500.0,68.0,-4.1,1022.0,-23.2,0.0,NE,6.2,Dingling,2017-01-14 06:00:00
33968,2017,1,14,7,11.0,32.0,19.0,16.0,500.0,55.0,-4.45,1022.0,-23.4,0.0,NE,3.3,Dingling,2017-01-14 07:00:00
33969,2017,1,14,8,20.0,34.0,19.0,17.0,500.0,53.0,-5.3,1023.0,-22.8,0.0,N,2.9,Dingling,2017-01-14 08:00:00
33970,2017,1,14,9,20.0,46.0,13.0,21.0,400.0,65.0,-4.94,1024.0,-22.4,0.0,NW,2.5,Dingling,2017-01-14 09:00:00
33971,2017,1,14,10,16.0,44.0,11.0,23.0,500.0,59.0,-2.4,1024.0,-22.4,0.0,NE,2.3,Dingling,2017-01-14 10:00:00
33972,2017,1,14,11,20.0,39.0,18.0,10.0,500.0,65.0,-1.025,1024.25,-22.9,0.0,NW,1.7,Dingling,2017-01-14 11:00:00
33973,2017,1,14,12,19.0,21.0,16.0,19.0,400.0,74.0,0.92,1023.6,-23.2,0.0,NE,1.3,Dingling,2017-01-14 12:00:00
33974,2017,1,14,13,23.0,51.0,16.0,25.0,500.0,64.0,1.85,1023.0,-22.1,0.0,SE,2.0,Dingling,2017-01-14 13:00:00
33975,2017,1,14,14,54.0,68.0,12.0,19.0,500.0,75.0,1.95,1022.0,-22.0,0.0,SE,2.3,Dingling,2017-01-14 14:00:00
33976,2017,1,14,15,22.0,48.0,11.0,22.0,500.0,68.0,2.325,1022.0,-22.5,0.0,SE,1.7,Dingling,2017-01-14 15:00:00
33977,2017,1,14,16,25.0,40.0,15.0,28.0,500.0,58.0,2.55,1023.0,-23.0,0.0,SE,3.1,Dingling,2017-01-14 16:00:00
33978,2017,1,14,17,22.0,44.0,8.0,21.0,500.0,57.0,1.83333333333333,1023.0,-23.2,0.0,SE,1.0,Dingling,2017-01-14 17:00:00
33979,2017,1,14,18,33.0,65.0,18.0,41.0,700.0,33.0,0.9,1023.25,-23.9,0.0,SE,1.2,Dingling,2017-01-14 18:00:00
33980,2017,1,14,19,34.0,61.0,14.0,38.0,700.0,27.0,0.2,1024.0,-21.9,0.0,SE,1.4,Dingling,2017-01-14 19:00:00
33981,2017,1,14,20,35.0,35.0,22.0,41.0,900.0,19.0,-0.75,1024.75,-21.3,0.0,E,2.0,Dingling,2017-01-14 20:00:00
33982,2017,1,14,21,53.0,52.0,29.0,51.0,1300.0,23.0,-1.3,1025.0,-20.0,0.0,NE,1.3,Dingling,2017-01-14 21:00:00
33983,2017,1,14,22,43.0,60.0,19.0,51.0,1300.0,18.0,-1.625,1026.0,-18.2,0.0,SE,3.3,Dingling,2017-01-14 22:00:00
33984,2017,1,14,23,55.0,65.0,14.0,54.0,1700.0,23.0,-2.2,1026.5,-11.2,0.0,SE,2.5,Dingling,2017-01-14 23:00:00
33985,2017,1,15,0,61.0,93.0,17.0,46.0,1600.0,21.0,-2.55,1027.0,-10.4,0.0,SE,2.1,Dingling,2017-01-15 00:00:00
33986,2017,1,15,1,57.0,71.0,7.0,52.0,1500.0,9.0,-2.95,1027.0,-9.7,0.0,SE,2.2,Dingling,2017-01-15 01:00:00
33987,2017,1,15,2,48.0,79.0,6.0,58.0,1300.0,12.0,-3.15,1027.0,-9.0,0.0,SE,2.4,Dingling,2017-01-15 02:00:00
33988,2017,1,15,3,52.0,75.0,13.0,59.0,1000.0,11.0,-3.3,1027.0,-8.4,0.0,SE,2.5,Dingling,2017-01-15 03:00:00
33989,2017,1,15,4,47.0,62.0,11.0,56.0,900.0,65.0,-3.625,1027.0,-8.3,0.0,SE,2.9,Dingling,2017-01-15 04:00:00
33990,2017,1,15,5,44.0,62.0,9.0,52.0,800.0,20.0,-3.55,1026.5,-8.5,0.0,SE,2.8,Dingling,2017-01-15 05:00:00
33991,2017,1,15,6,44.0,50.0,17.0,45.0,800.0,27.0,-3.7,1026.0,-8.3,0.0,SE,2.0,Dingling,2017-01-15 06:00:00
33992,2017,1,15,7,35.0,64.0,18.0,45.0,800.0,29.0,-3.8,1026.0,-8.3,0.0,SE,2.4,Dingling,2017-01-15 07:00:00
33993,2017,1,15,8,41.0,77.0,14.0,59.0,900.0,18.0,-3.9,1025.5,-8.0,0.0,SE,2.4,Dingling,2017-01-15 08:00:00
33994,2017,1,15,9,42.0,68.0,21.0,48.0,900.0,20.0,-3.95,1025.0,-7.7,0.0,SE,2.3,Dingling,2017-01-15 09:00:00
