No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
33855,2017,1,9,14,8.0,8.0,3.0,5.0,300.0,77.0,4.7,1015.2,-14.4,0.0,SW,2.5,Dingling
33856,2017,1,9,15,10.0,18.0,2.0,4.0,300.0,80.0,5.275,1014.0,-14.4,0.0,SW,1.8,Dingling
33857,2017,1,9,16,10.0,24.0,3.0,6.0,300.0,78.0,4.8,1013.75,-13.1,0.0,SE,2.1,Dingling
33858,2017,1,9,17,27.0,57.0,8.0,21.0,100.0,63.0,3.3,1013.0,-11.1,0.0,SE,1.2,Dingling
33859,2017,1,9,18,54.0,83.0,14.0,57.0,1300.0,30.0,1.9,1013.5,-11.0,0.0,SE,1.8,Dingling
33860,2017,1,9,19,60.0,80.0,12.0,57.0,1100.0,25.0,0.8,1013.0,-11.5,0.0,SE,2.0,Dingling
33861,2017,1,9,20,67.0,80.0,9.0,52.0,1400.0,15.0,-0.075,1013.75,-11.6,0.0,SE,2.4,Dingling
33862,2017,1,9,21,52.0,66.0,10.0,45.0,1200.0,20.0,-0.7,1014.0,-11.3,0.0,NW,2.2,Dingling
33863,2017,1,9,22,100.0,100.0,21.0,57.0,2400.0,11.0,-1.875,1014.0,-11.6,0.0,NW,1.9,Dingling
33864,2017,1,9,23,31.0,47.0,11.0,23.0,500.0,46.0,-2.275,1014.75,-11.3,0.0,SE,0.6,Dingling
33865,2017,1,10,0,14.0,39.0,4.0,6.0,300.0,67.0,-1.72,1016.0,-11.6,0.0,NW,1.0,Dingling
33866,2017,1,10,1,7.0,27.0,2.0,2.0,200.0,74.0,-0.366666666666667,1017.33333333333,-14.7,0.0,NW,2.4,Dingling
33867,2017,1,10,2,7.0,18.0,2.0,2.0,200.0,74.0,-0.875,1018.5,-16.0,0.0,NW,3.1,Dingling
33868,2017,1,10,3,5.0,19.0,2.0,3.0,200.0,69.0,-2.04,1019.6,-16.7,0.0,NW,2.8,Dingling
33869,2017,1,10,4,9.0,19.0,3.0,10.0,300.0,59.0,-3.325,1020.0,-16.6,0.0,NW,1.9,Dingling
33870,2017,1,10,5,6.0,13.0,4.0,11.0,400.0,57.0,-3.63333333333333,1020.0,-16.8,0.0,NW,1.4,Dingling
33871,2017,1,10,6,8.0,21.0,5.0,16.0,600.0,47.0,-4.52,1020.0,-16.7,0.0,NW,0.9,Dingling
33872,2017,1,10,7,11.0,18.0,4.0,15.0,500.0,43.0,-4.65714285714286,1021.0,-16.6,0.0,NW,1.0,Dingling
33873,2017,1,10,8,17.0,32.0,6.0,17.0,700.0,40.0,,,,,NW,3.3,Dingling
33874,2017,1,10,9,57.0,80.0,15.0,43.0,1600.0,18.0,-3.7,1022.0,-17.1,0.0,NW,2.3,Dingling
33875,2017,1,10,10,32.0,32.0,9.0,42.0,600.0,23.0,-0.9,1022.0,-18.0,0.0,NW,3.4,Dingling
33876,2017,1,10,11,14.0,14.0,5.0,10.0,400.0,63.0,0.475,1022.0,-18.1,0.0,NW,5.7,Dingling
33877,2017,1,10,12,9.0,9.0,2.0,5.0,300.0,66.0,1.425,1021.25,-18.4,0.0,NW,7.3,Dingling
33878,2017,1,10,13,8.0,16.0,,,200.0,73.0,2.225,1020.25,-18.2,0.0,NW,6.3,Dingling
33879,2017,1,10,14,6.0,18.0,3.0,4.0,200.0,,2.85,1019.25,-18.0,0.0,NW,6.7,Dingling
33880,2017,1,10,15,5.0,29.0,4.0,4.0,200.0,77.0,3.27,1019.0,-18.2,0.0,NW,5.5,Dingling
33881,2017,1,10,16,7.0,12.0,3.0,4.0,200.0,77.0,3.45,1019.0,-18.1,0.0,NW,3.4,Dingling
33882,2017,1,10,17,10.0,17.0,3.0,2.0,200.0,77.0,2.61666666666667,1019.0,-19.4,0.0,NW,5.2,Dingling
33883,2017,1,10,18,5.0,12.0,2.0,2.0,200.0,78.0,,,,,NW,1.2,Dingling
33884,2017,1,10,19,6.0,7.0,3.0,2.0,300.0,75.0,0.35,1020.0,-19.2,0.0,NW,1.3,Dingling
33885,2017,1,10,20,7.0,13.0,4.0,2.0,300.0,73.0,-0.675,1020.0,-19.3,0.0,NE,1.7,Dingling
33886,2017,1,10,21,14.0,14.0,5.0,11.0,400.0,58.0,-1.05,1020.0,-19.0,0.0,,0.2,Dingling
33887,2017,1,10,22,9.0,13.0,4.0,11.0,300.0,54.0,-2.475,1020.0,-18.4,0.0,NE,1.2,Dingling
33888,2017,1,10,23,12.0,20.0,3.0,5.0,400.0,57.0,-3.5,1020.0,-17.9,0.0,NE,0.6,Dingling
33889,2017,1,11,0,14.0,19.0,3.0,6.0,400.0,50.0,-3.9,1020.0,-17.5,0.0,NW,1.3,Dingling
33890,2017,1,11,1,17.0,17.0,5.0,10.0,400.0,47.0,-4.225,1020.0,-17.1,0.0,,0.5,Dingling
33891,2017,1,11,2,13.0,16.0,5.0,12.0,400.0,43.0,-4.625,1019.25,-16.8,0.0,NE,1.8,Dingling
33892,2017,1,11,3,15.0,15.0,5.0,12.0,600.0,42.0,-5.34,1019.0,-16.2,0.0,NW,1.6,Dingling
33893,2017,1,11,4,15.0,15.0,5.0,11.0,500.0,,-5.9,1018.5,-16.0,0.0,NW,1.5,Dingling
33894,2017,1,11,5,13.0,13.0,6.0,18.0,600.0,38.0,-6.43333333333333,1018.0,-15.7,0.0,,1.4,Dingling
33895,2017,1,11,6,13.0,15.0,5.0,17.0,500.0,35.0,-6.525,1017.0,-15.6,0.0,NE,0.9,Dingling
33896,2017,1,11,7,12.0,16.0,5.0,17.0,500.0,33.0,-6.525,1017.0,-15.7,0.0,NW,1.2,Dingling
33897,2017,1,11,8,17.0,27.0,6.0,26.0,600.0,22.0,-7.15,1017.0,-15.5,0.0,NW,0.7,Dingling
33898,2017,1,11,9,28.0,54.0,10.0,28.0,800.0,21.0,-7.05,1017.25,-15.1,0.0,NW,0.6,Dingling
33899,2017,1,11,10,54.0,86.0,21.0,34.0,1200.0,28.0,-3.625,1018.0,-14.2,0.0,SW,0.8,Dingling
33900,2017,1,11,11,66.0,79.0,20.0,39.0,1300.0,29.0,-0.225,1017.0,-14.1,0.0,SW,0.8,Dingling
33901,2017,1,11,12,47.0,47.0,20.0,37.0,100.0,38.0,2.4,1016.0,-13.7,0.0,SW,1.1,Dingling
33902,2017,1,11,13,34.0,34.0,24.0,21.0,500.0,61.0,5.65,1014.5,-14.9,0.0,NW,6.5,Dingling
33903,2017,1,11,14,15.0,19.0,13.0,22.0,400.0,83.0,6.44,1013.6,-15.3,0.0,NW,7.3,Dingling
33904,2017,1,11,15,25.0,46.0,16.0,21.0,400.0,82.0,7.025,1013.0,-15.1,0.0,NW,4.5,Dingling
33905,2017,1,11,16,15.0,50.0,12.0,17.0,400.0,81.0,7.1,1013.0,-15.0,0.0,NW,5.2,Dingling
33906,2017,1,11,17,23.0,36.0,17.0,12.0,400.0,73.0,6.4,1013.0,-15.6,0.0,NW,2.1,Dingling
33907,2017,1,11,18,21.0,24.0,3.0,8.0,300.0,87.0,4.75,1013.0,-15.6,0.0,NW,1.5,Dingling
33908,2017,1,11,19,9.0,19.0,14.0,14.0,300.0,77.0,3.075,1013.5,-15.3,0.0,N,1.1,Dingling
33909,2017,1,11,20,8.0,29.0,8.0,11.0,300.0,76.0,1.6,1014.0,-15.1,0.0,NW,1.1,Dingling
33910,2017,1,11,21,17.0,22.0,7.0,14.0,300.0,83.0,0.4,1014.0,-14.8,0.0,NE,1.3,Dingling
33911,2017,1,11,22,14.0,19.0,9.0,6.0,300.0,87.0,0.825,1015.0,-15.1,0.0,NW,1.3,Dingling
33912,2017,1,11,23,20.0,21.0,15.0,11.0,300.0,82.0,0.375,1015.0,-15.0,0.0,NW,1.4,Dingling
33913,2017,1,12,0,27.0,24.0,7.0,20.0,500.0,67.0,-1.04,1015.0,-14.7,0.0,NW,1.8,Dingling
33914,2017,1,12,1,34.0,34.0,14.0,19.0,600.0,61.0,-2.4,1014.33333333333,-14.3,0.0,NW,2.3,Dingling
33915,2017,1,12,2,27.0,27.0,5.0,13.0,500.0,68.0,-2.6,1014.0,-14.1,0.0,NW,1.4,Dingling
33916,2017,1,12,3,15.0,22.0,3.0,11.0,300.0,78.0,-2.4,1014.0,-13.7,0.0,NE,0.8,Dingling
33917,2017,1,12,4,24.0,29.0,12.0,19.0,300.0,69.0,-3.04,1014.0,-13.4,0.0,NW,1.0,Dingling
33918,2017,1,12,5,16.0,24.0,16.0,23.0,400.0,66.0,-2.86666666666667,1014.0,-13.3,0.0,NW,2.4,Dingling
33919,2017,1,12,6,18.0,30.0,6.0,19.0,400.0,65.0,-0.3,1013.0,-13.6,0.0,NW,2.6,Dingling
33920,2017,1,12,7,22.0,40.0,11.0,32.0,600.0,50.0,-0.4,1013.0,-13.9,0.0,NW,3.6,Dingling
33921,2017,1,12,8,35.0,48.0,17.0,53.0,900.0,18.0,-1.3,1014.0,-13.7,0.0,NW,3.9,Dingling
33922,2017,1,12,9,38.0,54.0,11.0,34.0,900.0,44.0,1.24,1014.0,-14.0,0.0,NW,7.1,Dingling
33923,2017,1,12,10,39.0,39.0,14.0,26.0,600.0,53.0,2.675,1014.0,-14.3,0.0,NW,5.9,Dingling
33924,2017,1,12,11,17.0,27.0,14.0,14.0,400.0,73.0,3.575,1013.5,-14.2,0.0,NW,5.9,Dingling
33925,2017,1,12,12,21.0,30.0,15.0,16.0,300.0,83.0,4.375,1012.25,-14.1,0.0,NW,6.2,Dingling
33926,2017,1,12,13,30.0,26.0,9.0,16.0,300.0,89.0,5.325,1011.0,-14.2,0.0,NW,5.4,Dingling
33927,2017,1,12,14,25.0,27.0,4.0,15.0,300.0,90.0,6.075,1009.5,-14.2,0.0,NW,5.0,Dingling
33928,2017,1,12,15,21.0,40.0,4.0,18.0,300.0,82.0,6.5,1009.0,-14.2,0.0,NW,4.4,Dingling
33929,2017,1,12,16,30.0,39.0,5.0,8.0,400.0,76.0,6.2,1008.33333333333,-13.8,0.0,SW,4.5,Dingling
33930,2017,1,12,17,18.0,37.0,10.0,20.0,400.0,85.0,5.7,1008.0,-13.5,0.0,SW,1.6,Dingling
33931,2017,1,12,18,28.0,46.0,12.0,17.0,400.0,84.0,4.25,1008.0,-13.4,0.0,NW,1.1,Dingling
33932,2017,1,12,19,15.0,40.0,8.0,6.0,300.0,75.0,3.125,1008.75,-13.4,0.0,NW,2.8,Dingling
33933,2017,1,12,20,21.0,28.0,3.0,12.0,300.0,77.0,4.15,1009.0,-13.1,0.0,NW,4.0,Dingling
33934,2017,1,12,21,15.0,35.0,1.0,,200.0,87.0,4.075,1010.0,-14.6,0.0,NW,4.5,Dingling
33935,2017,1,12,22,13.0,38.0,12.0,,300.0,78.0,3.25,1010.75,-14.9,0.0,NW,3.5,Dingling
33936,2017,1,12,23,12.0,20.0,12.0,9.0,300.0,83.0,2.45,1011.0,-15.2,0.0,NW,1.2,Dingling
33937,2017,1,13,0,16.0,23.0,12.0,9.0,300.0,84.0,0.725,1012.0,-15.0,0.0,NW,1.4,Dingling
33938,2017,1,13,1,3.0,9.0,9.0,,200.0,86.0,-0.26,1012.2,-16.2,0.0,NE,1.8,Dingling
33939,2017,1,13,2,17.0,17.0,6.0,12.0,200.0,90.0,-1.26666666666667,1013.0,-16.9,0.0,NE,2.0,Dingling
33940,2017,1,13,3,15.0,17.0,12.0,12.0,200.0,85.0,-1.6,1013.6,-18.0,0.0,NW,3.3,Dingling
33941,2017,1,13,4,8.0,23.0,12.0,2.0,200.0,83.0,-1.75,1014.0,-18.3,0.0,NW,1.2,Dingling
33942,2017,1,13,5,15.0,27.0,9.0,19.0,200.0,79.0,-2.86666666666667,1014.0,-17.9,0.0,NW,2.0,Dingling
33943,2017,1,13,6,20.0,26.0,2.0,8.0,300.0,78.0,-3.4,1014.75,-17.9,0.0,NW,2.1,Dingling
33944,2017,1,13,7,11.0,20.0,8.0,7.0,300.0,69.0,-3.55,1015.0,-17.9,0.0,NW,1.7,Dingling
33945,2017,1,13,8,5.0,17.0,10.0,3.0,200.0,82.0,-4.2,1016.0,-17.8,0.0,NW,2.7,Dingling
33946,2017,1,13,9,12.0,34.0,1.0,,200.0,85.0,-3.375,1016.75,-18.0,0.0,NW,1.5,Dingling
33947,2017,1,13,10,11.0,28.0,14.0,15.0,300.0,72.0,-1.85,1017.25,-18.1,0.0,NW,3.9,Dingling
33948,2017,1,13,11,21.0,21.0,16.0,15.0,300.0,69.0,-0.625,1018.0,-18.5,0.0,NW,4.6,Dingling
33949,2017,1,13,12,7.0,56.0,3.0,9.0,200.0,72.0,0.24,1017.8,-18.7,0.0,NW,6.3,Dingling
33950,2017,1,13,13,6.0,6.0,7.0,10.0,200.0,75.0,0.9,1017.0,-18.7,0.0,NW,5.4,Dingling
33951,2017,1,13,14,14.0,14.0,9.0,,200.0,76.0,1.55,1016.75,-19.6,0.0,NW,5.4,Dingling
33952,2017,1,13,15,9.0,23.0,1.0,12.0,200.0,77.0,2.2,1016.0,-20.6,0.0,NW,6.4,Dingling
33953,2017,1,13,16,15.0,47.0,12.0,13.0,200.0,77.0,2.5,1017.0,-21.9,0.0,NW,3.5,Dingling
33954,2017,1,13,17,10.0,29.0,1.0,,200.0,89.0,2.075,1017.0,-22.7,0.0,NW,3.4,Dingling
33955,2017,1,13,18,13.0,19.0,1.0,9.0,200.0,85.0,0.3,1017.8,-23.2,0.0,NW,1.4,Dingling
33956,2017,1,13,19,15.0,14.0,12.0,12.0,200.0,84.0,-0.733333333333333,1018.33333333333,-22.2,0.0,NW,3.0,Dingling
33957,2017,1,13,20,14.0,28.0,6.0,6.0,300.0,74.0,-1.375,1019.0,-21.9,0.0,NW,3.0,Dingling
33958,2017,1,13,21,12.0,38.0,12.0,8.0,300.0,75.0,-2.25,1019.5,-21.5,0.0,NW,4.3,Dingling
33959,2017,1,13,22,5.0,40.0,9.0,25.0,400.0,64.0,-2.825,1020.0,-21.4,0.0,NW,1.1,Dingling
33960,2017,1,13,23,20.0,37.0,17.0,18.0,400.0,58.0,-3.65,1020.75,-21.5,0.0,NW,1.8,Dingling
33961,2017,1,14,0,19.0,29.0,8.0,29.0,500.0,61.0,-4.175,1021.0,-21.4,0.0,NE,1.5,Dingling
33962,2017,1,14,1,18.0,37.0,19.0,21.0,500.0,62.0,-4.55,1021.0,-21.9,0.0,NE,1.0,Dingling
33963,2017,1,14,2,17.0,27.0,15.0,14.0,400.0,62.0,-4.76,1021.4,-22.3,0.0,NE,1.3,Dingling
33964,2017,1,14,3,14.0,38.0,15.0,21.0,400.0,71.0,-5.225,1022.0,-21.9,0.0,NW,2.1,Dingling
33965,2017,1,14,4,12.0,23.0,7.0,10.0,400.0,64.0,-4.8,1022.0,-22.4,0.0,NE,4.5,Dingling
33966,2017,1,14,5,7.0,25.0,8.0,27.0,600.0,53.0,-4.0,1022.0,-23.2,0.0,NE,2.5,Dingling
33967,2017,1,14,6,17.0,28.0,7.0,11.0,500.0,68.0,-4.1,1022.0,-23.2,0.0,NE,6.2,Dingling
33968,2017,1,14,7,11.0,32.0,19.0,16.0,500.0,55.0,-4.45,1022.0,-23.4,0.0,NE,3.3,Dingling
33969,2017,1,14,8,20.0,34.0,19.0,17.0,500.0,53.0,-5.3,1023.0,-22.8,0.0,N,2.9,Dingling
33970,2017,1,14,9,20.0,46.0,13.0,21.0,400.0,65.0,-4.94,1024.0,-22.4,0.0,NW,2.5,Dingling
33971,2017,1,14,10,16.0,44.0,11.0,23.0,500.0,59.0,-2.4,1024.0,-22.4,0.0,NE,2.3,Dingling
33972,2017,1,14,11,20.0,39.0,18.0,10.0,500.0,65.0,-1.025,1024.25,-22.9,0.0,NW,1.7,Dingling
33973,2017,1,14,12,19.0,21.0,16.0,19.0,400.0,74.0,0.92,1023.6,-23.2,0.0,NE,1.3,Dingling
33974,2017,1,14,13,23.0,51.0,16.0,25.0,500.0,64.0,1.85,1023.0,-22.1,0.0,SE,2.0,Dingling
33975,2017,1,14,14,54.0,68.0,12.0,19.0,500.0,75.0,1.95,1022.0,-22.0,0.0,SE,2.3,Dingling
33976,2017,1,14,15,22.0,48.0,11.0,22.0,500.0,68.0,2.325,1022.0,-22.5,0.0,SE,1.7,Dingling
33977,2017,1,14,16,25.0,40.0,15.0,28.0,500.0,58.0,2.55,1023.0,-23.0,0.0,SE,3.1,Dingling
33978,2017,1,14,17,22.0,44.0,8.0,21.0,500.0,57.0,1.83333333333333,1023.0,-23.2,0.0,SE,1.0,Dingling
33979,2017,1,14,18,33.0,65.0,18.0,41.0,700.0,33.0,0.9,1023.25,-23.9,0.0,SE,1.2,Dingling
33980,2017,1,14,19,34.0,61.0,14.0,38.0,700.0,27.0,0.2,1024.0,-21.9,0.0,SE,1.4,Dingling
33981,2017,1,14,20,35.0,35.0,22.0,41.0,900.0,19.0,-0.75,1024.75,-21.3,0.0,E,2.0,Dingling
33982,2017,1,14,21,53.0,52.0,29.0,51.0,1300.0,23.0,-1.3,1025.0,-20.0,0.0,NE,1.3,Dingling
33983,2017,1,14,22,43.0,60.0,19.0,51.0,1300.0,18.0,-1.625,1026.0,-18.2,0.0,SE,3.3,Dingling
33984,2017,1,14,23,55.0,65.0,14.0,54.0,1700.0,23.0,-2.2,1026.5,-11.2,0.0,SE,2.5,Dingling
33985,2017,1,15,0,61.0,93.0,17.0,46.0,1600.0,21.0,-2.55,1027.0,-10.4,0.0,SE,2.1,Dingling
33986,2017,1,15,1,57.0,71.0,7.0,52.0,1500.0,9.0,-2.95,1027.0,-9.7,0.0,SE,2.2,Dingling
33987,2017,1,15,2,48.0,79.0,6.0,58.0,1300.0,12.0,-3.15,1027.0,-9.0,0.0,SE,2.4,Dingling
33988,2017,1,15,3,52.0,75.0,13.0,59.0,1000.0,11.0,-3.3,1027.0,-8.4,0.0,SE,2.5,Dingling
33989,2017,1,15,4,47.0,62.0,11.0,56.0,900.0,65.0,-3.625,1027.0,-8.3,0.0,SE,2.9,Dingling
33990,2017,1,15,5,44.0,62.0,9.0,52.0,800.0,20.0,-3.55,1026.5,-8.5,0.0,SE,2.8,Dingling
33991,2017,1,15,6,44.0,50.0,17.0,45.0,800.0,27.0,-3.7,1026.0,-8.3,0.0,SE,2.0,Dingling
33992,2017,1,15,7,35.0,64.0,18.0,45.0,800.0,29.0,-3.8,1026.0,-8.3,0.0,SE,2.4,Dingling
33993,2017,1,15,8,41.0,77.0,14.0,59.0,900.0,18.0,-3.9,1025.5,-8.0,0.0,SE,2.4,Dingling
33994,2017,1,15,9,42.0,68.0,21.0,48.0,900.0,20.0,-3.95,1025.0,-7.7,0.0,SE,2.3,Dingling
33995,2017,1,15,10,44.0,77.0,19.0,53.0,900.0,24.0,-3.75,1025.25,-7.7,0.0,SE,2.4,Dingling
33996,2017,1,15,11,61.0,68.0,25.0,43.0,900.0,28.0,-3.5,1025.0,-7.5,0.0,SE,1.9,Dingling
33997,2017,1,15,12,60.0,80.0,26.0,51.0,1000.0,22.0,-3.1,1024.0,-7.4,0.0,SE,2.1,Dingling
33998,2017,1,15,13,62.0,77.0,20.0,44.0,900.0,29.0,-2.9,1022.75,-7.9,0.0,SE,1.5,Dingling
33999,2017,1,15,14,75.0,99.0,25.0,35.0,900.0,32.0,-2.72,1021.6,-8.4,0.0,SE,1.4,Dingling
34000,2017,1,15,15,86.0,104.0,23.0,44.0,900.0,34.0,-2.26666666666667,1021.0,-8.9,0.0,SW,0.9,Dingling
34001,2017,1,15,16,91.0,108.0,23.0,51.0,1000.0,36.0,-2.26,1021.0,-9.5,0.0,,0.1,Dingling
34002,2017,1,15,17,99.0,114.0,12.0,53.0,1000.0,27.0,-2.3,1021.0,-9.5,0.0,NW,0.8,Dingling
34003,2017,1,15,18,106.0,117.0,19.0,50.0,1100.0,29.0,-2.34,1021.0,-9.7,0.0,NW,0.9,Dingling
34004,2017,1,15,19,104.0,108.0,21.0,51.0,1000.0,24.0,-2.4,1021.0,-9.8,0.0,NW,1.3,Dingling
34005,2017,1,15,20,89.0,109.0,10.0,42.0,1000.0,40.0,-2.625,1021.75,-9.4,0.0,NE,1.2,Dingling
34006,2017,1,15,21,94.0,99.0,15.0,41.0,1000.0,38.0,-2.55,1022.0,-9.4,0.0,NE,1.0,Dingling
34007,2017,1,15,22,102.0,111.0,15.0,43.0,1000.0,28.0,-2.575,1022.0,-9.4,0.0,NW,0.7,Dingling
34008,2017,1,15,23,108.0,128.0,19.0,47.0,1300.0,30.0,-2.65,1022.0,-8.6,0.0,NW,0.9,Dingling
34009,2017,1,16,0,117.0,114.0,22.0,39.0,1300.0,18.0,-2.825,1022.0,-9.3,0.0,NW,0.6,Dingling
34010,2017,1,16,1,107.0,112.0,18.0,55.0,1100.0,20.0,-2.9,1022.0,-8.3,0.0,NW,0.8,Dingling
34011,2017,1,16,2,108.0,110.0,15.0,66.0,1300.0,12.0,-2.8,1022.0,-8.2,0.0,,0.5,Dingling
34012,2017,1,16,3,106.0,114.0,11.0,57.0,1600.0,9.0,-2.8,1022.0,-8.3,0.0,NW,1.0,Dingling
34013,2017,1,16,4,110.0,114.0,12.0,65.0,1700.0,12.0,-2.66666666666667,1022.0,-8.5,0.0,NE,1.2,Dingling
34014,2017,1,16,5,110.0,124.0,19.0,63.0,1600.0,9.0,-2.8,1021.2,-8.4,0.0,NW,1.4,Dingling
34015,2017,1,16,6,112.0,117.0,11.0,51.0,1300.0,6.0,-2.925,1022.0,-8.4,0.0,NE,1.0,Dingling
34016,2017,1,16,7,104.0,110.0,19.0,57.0,1200.0,11.0,-2.8,1022.0,-8.3,0.0,SE,1.9,Dingling
34017,2017,1,16,8,120.0,152.0,22.0,66.0,1800.0,11.0,-2.825,1022.75,-8.4,0.0,SE,2.2,Dingling
34018,2017,1,16,9,106.0,122.0,28.0,71.0,1800.0,13.0,-2.8,1023.25,-8.2,0.0,SE,1.1,Dingling
34019,2017,1,16,10,95.0,108.0,19.0,63.0,1400.0,5.0,-2.775,1024.0,-8.2,0.0,SE,1.5,Dingling
34020,2017,1,16,11,102.0,95.0,22.0,58.0,1400.0,19.0,-2.84,1024.0,-6.6,0.0,SE,1.5,Dingling
34021,2017,1,16,12,90.0,91.0,27.0,50.0,1300.0,24.0,-2.7,1023.75,-6.6,0.0,SE,0.8,Dingling
34022,2017,1,16,13,91.0,91.0,25.0,47.0,1200.0,30.0,-2.1,1022.66666666667,-6.6,0.0,NE,1.0,Dingling
34023,2017,1,16,14,100.0,105.0,21.0,49.0,1200.0,22.0,-1.74,1022.0,-6.8,0.0,NW,0.7,Dingling
34024,2017,1,16,15,110.0,110.0,23.0,55.0,1400.0,26.0,-1.4,1022.0,-7.1,0.0,SW,1.3,Dingling
34025,2017,1,16,16,112.0,119.0,28.0,66.0,1500.0,20.0,-1.5,1022.0,-7.0,0.0,SE,1.1,Dingling
34026,2017,1,16,17,127.0,129.0,20.0,83.0,1500.0,14.0,-1.55,1022.0,-6.7,0.0,NW,1.1,Dingling
34027,2017,1,16,18,124.0,121.0,22.0,76.0,1500.0,12.0,-1.675,1022.0,-6.9,0.0,NW,1.0,Dingling
34028,2017,1,16,19,122.0,124.0,17.0,71.0,1500.0,12.0,-1.7,1023.0,-6.8,0.0,,0.4,Dingling
34029,2017,1,16,20,123.0,123.0,19.0,79.0,1500.0,9.0,-1.95,1023.0,-6.9,0.0,NE,1.1,Dingling
34030,2017,1,16,21,130.0,130.0,15.0,69.0,1600.0,9.0,-1.95,1023.0,-6.7,0.0,NW,1.6,Dingling
34031,2017,1,16,22,128.0,128.0,15.0,73.0,1700.0,9.0,-2.2,1023.0,-6.8,0.0,NW,1.0,Dingling
34032,2017,1,16,23,129.0,129.0,11.0,76.0,1800.0,12.0,-2.375,1023.0,-6.7,0.0,NW,1.1,Dingling
34033,2017,1,17,0,132.0,132.0,11.0,69.0,1700.0,12.0,-2.2,1023.0,-6.7,0.0,NW,1.4,Dingling
34034,2017,1,17,1,125.0,133.0,16.0,75.0,1500.0,6.0,-2.23333333333333,1022.66666666667,-6.6,0.0,,0.5,Dingling
34035,2017,1,17,2,135.0,171.0,15.0,66.0,1900.0,1.0,-2.24,1022.0,-6.6,0.0,NW,1.1,Dingling
34036,2017,1,17,3,134.0,134.0,13.0,65.0,1800.0,1.0,-2.325,1022.0,-6.6,0.0,NW,1.0,Dingling
34037,2017,1,17,4,121.0,121.0,19.0,60.0,1600.0,23.0,-2.1,1021.0,-6.7,0.0,SW,0.7,Dingling
34038,2017,1,17,5,119.0,121.0,13.0,58.0,1700.0,6.0,-2.3,1021.0,-6.7,0.0,NW,0.6,Dingling
34039,2017,1,17,6,134.0,134.0,9.0,69.0,2300.0,9.0,-2.34,1021.0,-6.6,0.0,NW,1.5,Dingling
34040,2017,1,17,7,132.0,144.0,22.0,73.0,2500.0,12.0,-2.36666666666667,1021.0,-6.6,0.0,NW,0.9,Dingling
34041,2017,1,17,8,145.0,154.0,12.0,73.0,2500.0,1.0,-2.4,1021.0,-6.5,0.0,NW,0.9,Dingling
34042,2017,1,17,9,158.0,167.0,25.0,78.0,2700.0,2.0,-2.175,1021.5,-6.6,0.0,NW,1.8,Dingling
34043,2017,1,17,10,150.0,150.0,31.0,64.0,2400.0,5.0,-1.85,1022.0,-7.0,0.0,NE,1.4,Dingling
34044,2017,1,17,11,13.0,5.0,3.0,39.0,1200.0,31.0,-0.7,1022.0,-8.9,0.0,NW,2.0,Dingling
34045,2017,1,17,12,100.0,100.0,21.0,2.0,,24.0,0.0666666666666667,1021.33333333333,-9.6,0.0,NW,2.0,Dingling
34046,2017,1,17,13,123.0,123.0,32.0,2.0,1600.0,35.0,1.42,1020.2,-9.6,0.0,SW,1.6,Dingling
34047,2017,1,17,14,116.0,133.0,34.0,53.0,1400.0,44.0,2.325,1019.0,-9.7,0.0,SW,1.7,Dingling
34048,2017,1,17,15,111.0,113.0,31.0,50.0,1300.0,46.0,2.875,1019.0,-10.0,0.0,SW,2.0,Dingling
34049,2017,1,17,16,119.0,118.0,28.0,63.0,1300.0,40.0,2.9,1019.0,-9.9,0.0,SW,3.0,Dingling
34050,2017,1,17,17,127.0,153.0,25.0,75.0,1400.0,32.0,2.0,1019.0,-9.4,0.0,SE,1.5,Dingling
34051,2017,1,17,18,144.0,135.0,23.0,83.0,1500.0,10.0,1.34,1019.6,-8.5,0.0,SE,1.8,Dingling
34052,2017,1,17,19,141.0,141.0,15.0,85.0,1800.0,11.0,0.533333333333333,1020.33333333333,-8.5,0.0,SE,1.4,Dingling
34053,2017,1,17,20,137.0,128.0,10.0,82.0,1500.0,13.0,-1.125,1021.5,-9.2,0.0,NE,1.9,Dingling
34054,2017,1,17,21,49.0,49.0,15.0,26.0,300.0,74.0,-1.225,1022.5,-11.5,0.0,NE,2.2,Dingling
34055,2017,1,17,22,14.0,40.0,12.0,10.0,100.0,82.0,-0.925,1023.25,-15.5,0.0,NE,2.3,Dingling
34056,2017,1,17,23,20.0,27.0,6.0,13.0,100.0,85.0,-1.325,1024.0,-16.8,0.0,NE,1.8,Dingling
34057,2017,1,18,0,18.0,24.0,12.0,12.0,100.0,80.0,-2.12,1025.0,-17.4,0.0,NE,2.6,Dingling
34058,2017,1,18,1,18.0,35.0,6.0,17.0,200.0,72.0,-2.7,1025.0,-17.3,0.0,NE,2.3,Dingling
34059,2017,1,18,2,18.0,43.0,9.0,17.0,200.0,57.0,-3.1,1025.0,-17.0,0.0,NE,1.3,Dingling
34060,2017,1,18,3,20.0,21.0,13.0,18.0,200.0,66.0,-3.26,1025.6,-16.9,0.0,NE,1.7,Dingling
34061,2017,1,18,4,19.0,22.0,8.0,18.0,,62.0,-3.025,1025.0,-17.2,0.0,NE,1.9,Dingling
